user_id,user_journey
267955,Other Homepage-Log in Courses Courses Log in-Log in Other Other Other Other Log in-Log in Log in-Log in Checkout Log in-Log in Log in-Log in Log in-Log in Homepage-Upcoming courses-Upcoming courses-Pricing-Pricing-Checkout Homepage Pricing Checkout Resources center-Courses-Courses-Courses Resources center-Other Log in-Log in Checkout Coupon Resources center-Resources center Coupon Sign up-Sign up Coupon Coupon Coupon Coupon Coupon Coupon
269209,Log in Resources center-Log in-Log in Resources center-Log in-Log in Coupon
269345,Other Other Log in Log in-Log in Homepage-Log in Checkout
270317,Homepage-Sign up-Sign up Checkout
271000,Homepage-Log in Coupon
271778,Coupon
272443,Log in Log in-Log in Log in-Log in Other-Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Resources center-Log in-Log in Log in-Log in Log in-Log in Homepage-Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Checkout Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Checkout Log in-Log in Checkout
273256,Log in Pricing Log in-Log in Homepage-Sign up Sign up-Log in-Log in Log in-Log in Homepage-Log in-Log in Log in-Career tracks-Career tracks Pricing-Resources center-Resources center-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Log in-Log in Log in-Log in Checkout Checkout
274222,Homepage Courses Coupon Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Homepage-Log in Checkout Checkout
274586,Coupon Pricing-Sign up-Sign up-Log in Log in-Log in Homepage-Sign up-Sign up Coupon Coupon
275657,Other Homepage Pricing Checkout Coupon
277395,Homepage-Log in Homepage Pricing Courses-Log in-Log in Courses-Course certificate-Course certificate-Homepage-Pricing-Pricing-Homepage-Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Upcoming courses-Upcoming courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses Courses-Courses-Courses-Courses-Courses-Courses-Courses-Sign up-Sign up-Log in-Log in Homepage Pricing Pricing-Courses-Courses-Upcoming courses-Upcoming courses-Courses-Courses-Courses Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Upcoming courses-Upcoming courses-Resources center-Upcoming courses-Success stories-Success stories-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Resources center-Resources center-About us-About us-Other-Other-Other-Homepage-Log in Checkout
278099,Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Career tracks-Career tracks Career tracks-Career tracks-Sign up-Sign up Coupon Checkout
278257,Log in Other Log in-Log in Log in-Log in Log in-Log in Coupon
279567,Pricing-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Resources center Homepage-Courses-Courses-Courses-Courses-Career tracks-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Course certificate-Other-Other-Courses-Courses-Sign up-Sign up-Log in Coupon Coupon
279886,Other-Log in Log in-Log in Homepage-Homepage-Homepage-Career tracks-Career tracks Career tracks-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks Homepage-Homepage-Homepage-Career tracks-Career tracks Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses Homepage-Success stories-Success stories-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate Homepage-Homepage-Homepage-Career tracks-Career tracks-Log in-Log in Log in-Log in Log in-Log in Homepage-Homepage-Homepage-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses Log in-Log in Homepage Career tracks-Career tracks-Success stories-Success stories-Homepage-Homepage-Homepage-Career tracks-Career tracks-Homepage-Homepage-Homepage-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Pricing-Pricing-Checkout-Success stories-Success stories Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses Career tracks-Courses Career tracks-Career tracks Homepage Other Pricing Homepage-Homepage-Homepage-Career tracks-Career tracks Career tracks-Log in-Log in Homepage-Career tracks-Career tracks-Homepage-Homepage-Homepage-Career tracks-Homepage-Homepage Career tracks-Log in-Log in Other-Sign up Homepage Pricing Homepage-Homepage-Homepage-Career tracks-Career tracks-Courses-Career tracks-Career tracks-Pricing-Pricing-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage Homepage-Career tracks-Career tracks-Courses-Career tracks-Career tracks-Log in-Log in Homepage Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Career tracks-Career tracks-Courses-Courses-Courses-Career tracks-Career tracks-Homepage-Homepage-Homepage-Pricing Pricing-Resources center-Resources center-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate Courses Homepage-Homepage-Homepage-Career tracks-Homepage-Homepage Homepage-Homepage-Career tracks-Career tracks-Courses-Career tracks-Courses-Courses-Courses-Career tracks-Career tracks Homepage-Homepage-Homepage-Career tracks-Career tracks Homepage-Homepage-Homepage-Career tracks-Career tracks-Resources center-Resources center-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Pricing-Pricing-Checkout Pricing-Career tracks Homepage-Homepage-Homepage-Resources center-Resources center-Course certificate-Course certificate-Courses-Courses-Courses-Courses-Courses-Courses-Courses Courses-Course certificate-Course certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Course certificate-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses Courses Courses Courses Courses Homepage Homepage-Homepage-Homepage-Career tracks-Career tracks-Homepage-Homepage-Homepage-Career tracks Career tracks-Career tracks-Courses-Courses-Career tracks-Courses Courses Courses Homepage Courses Courses Courses Courses Homepage Courses Log in-Log in Courses Pricing Courses Other Courses Other Courses Other Log in-Log in Other Other Log in-Log in Other Homepage-Career tracks-Career tracks-Homepage-Homepage-Homepage-Career tracks-Career tracks Other Other Other Other Other Other Other Other Other Other Other Other Other Other Homepage-Pricing-Pricing-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks-Courses-Career tracks-Career tracks-Pricing-Pricing-Pricing-Pricing-Career tracks Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks Other Log in-Log in Career tracks-Career tracks Homepage-Sign up Homepage-Career tracks-Career tracks-Homepage-Homepage Coupon
280244,Homepage-Sign up-Homepage-Homepage-Homepage-Homepage-Career tracks-Career tracks Homepage-Career tracks-Career tracks-Pricing-Pricing-Log in-Sign up-Sign up Homepage-Log in-Homepage-Log in-Log in Homepage-Career tracks-Career tracks-Sign up-Sign up-Log in-Log in Homepage-Sign up-Sign up-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Career tracks-Career tracks Homepage-Sign up-Sign up-Log in-Log in Checkout
281132,Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Sign up-Sign up Homepage-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Pricing-Pricing-Career track certificate-Career track certificate-Upcoming courses-Upcoming courses-Career tracks-Career tracks Homepage-Sign up Coupon Homepage-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Pricing-Pricing-Courses-Courses-Career tracks-Career tracks-Pricing-Pricing-Checkout-Pricing-Other-Other-Other Homepage-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate Resources center-Other-Other-Pricing-Pricing-Career tracks-Career tracks Career tracks-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate Other Coupon Coupon
282606,Homepage-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Sign up-Sign up Coupon
282927,Courses Log in-Sign up-Sign up Log in Checkout Coupon Sign up-Sign up-Log in-Log in Courses-Sign up-Sign up-Log in-Log in
282998,Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Career tracks-Career tracks-Homepage-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Homepage-Homepage-Homepage-Resources center-Resources center-Other-Other-Other-Other-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career track certificate-Career track certificate-Sign up-Sign up Log in Log in-Log in Log in-Log in Log in-Log in Checkout
283073,Other Homepage-Sign up-Sign up-Log in Homepage-Sign up-Sign up-Log in-Log in
284423,Courses Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate Courses Courses-Sign up-Sign up Coupon Homepage Pricing Coupon
284947,Other-Other-Other-Other-Career tracks-Career tracks-Sign up-Sign up Other-Sign up-Sign up-Log in Resources center-Course certificate-Course certificate Coupon
285057,Homepage-Course certificate-Course certificate-Courses-Courses-Courses-Courses-Career tracks-Career tracks Courses Log in Homepage Log in-Log in Log in-Log in Log in-Log in Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Homepage Pricing Pricing Checkout Log in-Log in Homepage Pricing Log in-Log in Homepage Pricing Homepage Pricing Homepage-Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Homepage-Log in-Log in Log in-Log in Homepage-Log in-Log in Log in-Log in Log in-Log in Checkout Checkout
